,0
0,1.0228409448837132
1,1.0129734903300045
2,0.929691823346511
3,0.8559167179740272
4,0.8228021408901343
5,0.8247884398138243
6,0.8422908145494111
7,0.8357247397966961
8,0.7324871464456851
9,0.45272500042201225
10,-0.025049917889273448
11,-0.6163453730205513
12,-1.156079485837245
13,-1.485427320619317
14,-1.5329801261266476
15,-1.3356962698350903
16,-1.0000827443444849
17,-0.6396525234920472
18,-0.32274501683020074
19,-0.050476339830328114
20,0.22632221028177749
21,0.5579529347803636
22,0.9432678818039293
23,1.3111941868655388
24,1.553240193702861
25,1.5875620495929412
26,1.4148130185759087
27,1.1337131911891456
28,0.9038785750440508
29,0.8619696603409679
30,1.022658212956726
31,1.2275963173439708
32,1.2070299978338073
33,0.7524525353803667
34,-0.10620573204983727
35,-1.0679173844345298
36,-1.7278860458067131
37,-1.8324047289259577
38,-1.4279272538021217
39,-0.8022169403949656
40,-0.2853637250166438
41,-0.06543892464794977
42,-0.12372327972282246
43,-0.2895142838845838
44,-0.35293929579793426
45,-0.17426882150205747
46,0.2503561296245598
47,0.7895750389073192
48,1.244780894746235
49,1.4548262735828763
50,1.3841225411218643
51,1.145204676064438
52,0.9364084402799506
53,0.9177158576040522
54,1.0901326207613418
55,1.2631710897995763
56,1.1595349154549583
57,0.6115025149543323
58,-0.28998704118624363
59,-1.226028043562129
60,-1.8543897581086448
61,-2.0254674069755003
62,-1.8371287704665986
63,-1.5112849052544377
64,-1.2270622785848468
65,-1.0432226415604349
66,-0.9245648049908762
67,-0.8014996652642035
68,-0.6078681595273252
69,-0.30095199598263755
70,0.11314251964706516
71,0.5566666050685658
72,0.8950292296626835
73,1.0029880232878967
74,0.8442903310795604
75,0.5019856554783634
76,0.12931874696389162
77,-0.14694977206642926
78,-0.30212240390383255
79,-0.4146614637433588
80,-0.5908118431379062
81,-0.8637471135821692
82,-1.1424288943231269
83,-1.2595307168853465
84,-1.0948823271417554
85,-0.6803293953012788
86,-0.19339196260652833
87,0.16555292891375642
88,0.3177566852443124
89,0.35594374207028123
90,0.4595233751218645
