Time,Signal
6.28,-0.15472296811462535
6.32,-0.17251618325738172
6.36,-0.15212101212174486
6.4,-0.0999236771189341
6.44,-0.042281542855818
6.48,-0.005981141989369189
6.52,0.0011765842678553029
6.56,-0.007149357814748155
6.6,-0.013169433790797599
6.64,-0.009061259977536554
6.68,0.0007066332171816647
6.72,0.006087958124591786
6.76,0.008428290402062798
6.8,0.024982835044289272
6.84,0.07119528609648264
6.88,0.1317800031518877
6.92,0.16300604903305607
6.96,0.13658677831780108
7.0,0.0671113042976063
7.04,-0.0004038920848857552
7.08,-0.03325846717519002
7.12,-0.03234345435855704
7.16,-0.018036407492559522
7.2,-0.00453735076269602
7.24,0.0068215827489878575
7.28,0.018531960974578456
7.32,0.029882842004968924
7.36,0.03978628656985119
7.4,0.04885433842811305
7.44,0.05397701055698205
7.48,0.046630704397875346
7.52,0.02273019622868246
7.56,-0.005482587749113938
7.6,-0.018967499203088403
7.64,-0.01070454654363631
7.68,0.006880991759808496
7.72,0.014874331478981774
7.76,0.003936787914788772
7.8,-0.022083648358128944
7.84,-0.05390622919172126
7.88,-0.08521323712054592
7.92,-0.11205895353416238
7.96,-0.12784520114504017
8.0,-0.1240327048344069
8.04,-0.0999436008506514
8.08,-0.06521067446434893
8.12,-0.035934079543728036
8.16,-0.019511556085490902
8.2,-0.010297308728064043
8.24,0.00252249445934189
8.28,0.024099492409414797
8.32,0.05153278861243085
8.36,0.07826767158446601
8.4,0.09707504615565085
8.44,0.10594837869754477
8.48,0.10662884215048479
8.52,0.10060703651109763
8.56,0.08231792899480903
8.6,0.04590113621917292
8.64,0.004068655250064542
8.68,-0.03268877757992243
8.72,-0.034835740548970616
8.76,-0.0015470353647355113
8.8,0.03968407804745621
8.84,0.05503750554818784
8.88,0.02514557441779426
8.92,-0.030726221745295667
8.96,-0.08153919671297052
9.0,-0.09862189473406739
9.04,-0.07587985976751896
9.08,-0.02961175678808106
9.12,0.009789843642789321
9.16,0.02441828692284499
9.2,0.02172084731754766
9.24,0.009906608001491053
9.28,0.006610522575237793
9.32,0.005486904624328812
9.36,-0.0010311555087929468
9.4,-0.02193559472751678
9.44,-0.05431221614000709
9.48,-0.08030840393585566
9.52,-0.08639041613207049
9.56,-0.07111502956635951
9.6,-0.04585611276784926
9.64,-0.029907574414008715
9.68,-0.02286275712208629
9.72,-0.0069492519485926515
9.76,0.028992037343700837
9.8,0.07664039935696002
9.84,0.11848619887377781
9.88,0.13574248596404545
9.92,0.1290783315398933
9.96,0.07003723721540643
10.0,0.07345050671361081
10.04,0.05735341047122343
10.08,-0.014628447750549963
10.12,-0.11114265397857816
10.16,-0.18606969822333486
10.2,-0.20286305646701952
10.24,-0.1687402900441392
10.28,-0.09525182659230794
10.32,-0.027637856693106734
10.36,0.0005311922229356388
10.4,-0.027294739928143616
10.44,-0.020207728982621256
10.48,0.04327090467512509
10.52,0.06870063831825285
10.56,0.1551621169855297
10.6,0.16714650827647884
10.64,0.1923064044084122
10.68,0.17083696089187683
10.72,0.09471112687200933
10.76,-0.009426003897931612
10.8,-0.12707290596396717
10.84,-0.1506312533145695
10.88,-0.07441159499641335
10.92,-0.041474959599901176
10.96,0.025224926620897117
11.0,0.0759895687710789
11.04,0.07062584533602217
11.08,0.020584576668781156
11.12,0.010122959529246705
11.16,0.013748294747968034
11.2,0.0037537264542862997
11.24,-0.03817523775216437
11.28,-0.07254300103243934
11.32,-0.04848163712524893
11.36,-0.021405164338327204
11.4,0.011989204882236405
11.44,0.0005136470536725367
11.48,-0.03402407873106895
11.52,-0.016601596917159876
11.56,-0.08031428591496931
11.6,-0.13473499664125413
11.64,-0.11222603244192
11.68,-0.05429188191290706
11.72,0.01809713655383472
11.76,0.052499666175633536
11.8,0.05149187352264356
11.84,0.03694852458344997
11.88,0.05050085634504899
11.92,0.08439699944703946
11.96,0.08861480845940758
12.0,0.05272510187419417
12.04,-0.012565601301568441
12.08,-0.057404600587656666
12.12,-0.08690431120337284
12.16,-0.07573193757945502
12.2,-0.05963220164661714
12.24,-0.06422739448253316
12.28,-0.07160334895784985
12.32,-0.06115213015705333
12.36,-0.020419752417326117
12.4,0.043435170626373316
12.44,0.09379304524962145
12.48,0.12072098167039834
12.52,0.11220638098180828
12.56,0.10044263856754489
12.6,0.07881667059985008
12.64,0.08263642710825822
12.68,0.0994743994362998
12.72,0.109656697792704
12.76,0.07144883600232572
12.8,0.025626292730952682
12.84,-0.027908943625437374
12.88,-0.055985677612596985
12.92,-0.05169187979987115
12.96,-0.05189193526766656
13.0,-0.026604645667871657
13.04,-0.059281479706223314
13.08,-0.09183402927810344
13.12,-0.0940636304015758
13.16,-0.10169163427009922
13.2,-0.09276399809776212
13.24,-0.08840667660040033
13.28,-0.05219322838177127
13.32,-0.004461809050956071
13.36,0.10225039872363574
13.4,0.11828507831504845
13.44,0.1149278418557154
13.48,0.10377807107334537
13.52,0.09138516866855385
13.56,0.12228974959840275
13.6,0.1282147427215861
13.64,0.07584389683947419
13.68,0.0035040483147566214
13.72,-0.04011343304100718
13.76,-0.10414111137004048
13.8,-0.047525331603864296
13.84,2.2953169143900433e-05
13.88,0.0463820792116042
13.92,0.02800560302531742
13.96,-0.03830674912844203
14.0,-0.12410709288242325
14.04,-0.1677437849771858
14.08,-0.14623687429013632
14.12,-0.11135842325901153
14.16,-0.10468040473120069
14.2,-0.12384922107667017
14.24,-0.13845677444847004
14.28,-0.13022487899277813
14.32,-0.08183172711993304
14.36,-0.007839419551751449
14.4,0.03128657382404515
14.44,0.04437134690876324
14.48,-0.02034424775107224
14.52,-0.044813461055650976
14.56,-0.02041977776933653
14.6,0.06401601116534515
14.64,0.15127423490012126
14.68,0.19539898585765827
14.72,0.22314394622972808
14.76,0.23459465217969028
14.8,0.2546314536924343
14.84,0.32258233988395024
14.88,0.3128852310538297
14.92,0.19344384376382595
14.96,0.016834088048706636
15.0,-0.16075386400939723
15.04,-0.2527475535633568
15.08,-0.2765916546016915
15.12,-0.17654706564472059
15.16,-0.1292076995965139
15.2,-0.22002645940190757
15.24,-0.3367786643931257
15.28,-0.403399737323658
15.32,-0.33422782248216965
15.36,-0.18905202847811955
15.4,-0.038383170905470144
15.44,0.06800609522822057
15.48,0.14279673630495518
15.52,0.1582446044628362
15.56,0.24339090232884295
15.6,0.31485214568728415
15.64,0.3301805504822107
15.68,0.20322625747176395
15.72,0.07395770350285284
15.76,-0.021843141449085227
15.8,-0.035723886781733806
15.84,-0.06767683846918802
15.88,-0.10726041038990021
15.92,-0.1651837520036385
15.96,-0.12903209316057104
16.0,-0.017877102491899104
16.04,0.09122484302625185
16.08,0.14318457988601055
16.12,0.0988501996491396
16.16,-0.029633450789144283
16.2,-0.12029806052906866
16.24,-0.14917808416567754
16.28,-0.10137323003037411
16.32,0.08630855677907076
16.36,0.22685621038550619
16.4,0.2558412160168476
16.44,0.3076689261429883
16.48,0.241825173613903
16.52,0.1538470479569095
16.56,0.0748290979517047
16.6,-0.06508710119379417
16.64,-0.1955573264126094
16.68,-0.2482164874793543
16.72,-0.25064426688390584
16.76,-0.20858239146890484
16.8,-0.20018065580578848
16.84,-0.2649736587671262
16.88,-0.352633776496787
16.92,-0.39020530290235966
16.96,-0.3684976997974594
17.0,-0.29217637969032256
17.04,-0.16038305952997722
17.08,0.003349805349948687
17.12,0.17721302721050414
17.16,0.30935451589611246
17.2,0.3997450966696493
17.24,0.46311068778953685
17.28,0.5148028926016917
17.32,0.48653758161667504
17.36,0.39333907659504735
17.4,0.2598899540514176
17.44,0.1344867067929111
17.48,0.028171636411245503
17.52,-0.08474777194486915
17.56,-0.17963375314819047
17.6,-0.2721424616001751
17.64,-0.2839795967101743
17.68,-0.1956074989881917
17.72,-0.09132716770635746
17.76,0.012163761298691324
17.8,0.04450967225791386
17.84,0.05397743908362169
17.88,0.008714903782962658
17.92,-0.000135255126016205
17.96,0.029915076889704514
18.0,0.0391885522054473
18.04,0.029382653646717084
18.08,-0.07633728657828298
18.12,-0.19958697019495816
18.16,-0.2973062763670655
18.2,-0.284060126520957
18.24,-0.218903256600051
18.28,-0.10700228285027026
18.32,-0.007761900382229429
18.36,0.00856702759713856
18.4,0.011734746869829815
18.44,-0.007399971074701562
18.48,0.0102178547668641
18.52,0.04244559970069202
18.56,0.08466758384809261
18.6,0.12232481968475804
18.64,0.1567989991137461
18.68,0.16790901846349254
18.72,0.21005566929578537
18.76,0.25196458024864055
18.8,0.26222214881575784
18.84,0.238999143530356
18.88,0.16194859521537905
18.92,0.07103921512431988
18.96,-0.014707251581383935
19.0,-0.16611497093241595
19.04,-0.28881292941287673
19.08,-0.38209599741671496
19.12,-0.3719155466573994
19.16,-0.29705974069150975
19.2,-0.14791262341902656
19.24,-0.02105471210935316
19.28,0.02756072934234022
19.32,-0.017035019970875646
19.36,-0.08544221925925531
19.4,-0.08805573408336498
19.44,-0.0031505462607998185
19.48,0.16630671290864016
19.52,0.27981121359742994
19.56,0.2819472477690131
19.6,0.13763299194082762
19.64,-0.044947018154663586
19.68,-0.1700802229211363
19.72,-0.22605611686921287
19.76,-0.13165788493888114
19.8,0.030999788642396563
19.84,0.11434826217415825
19.88,0.16120231949882718
19.92,0.1573821038317732
19.96,0.17807066454354956
20.0,0.2392879037537861
20.04,0.25251415358535323
20.08,0.2635248796586548
20.12,0.21717975294275044
20.16,0.09419905282813876
20.2,0.008391303332764834
20.24,-0.019437971635200047
20.28,0.023335857253437384
20.32,0.06489459186965346
20.36,0.06702090895432136
20.4,0.0055264386850872906
20.44,-0.13074079883108605
20.48,-0.30949436579541467
20.52,-0.4394709986571334
20.56,-0.5043558058954004
20.6,-0.4808097605053917
20.64,-0.4140217936947584
20.68,-0.269359310016856
20.72,-0.24980857470084017
20.76,-0.18216960236617308
20.8,-0.06962248914592829
20.84,0.12339784664251525
20.88,0.3069212330476511
20.92,0.4258509133923319
20.96,0.4969711437963174
21.0,0.406625531311997
21.04,0.2944530283108768
21.08,0.20698465210327507
21.12,0.1003654336403342
21.16,0.03404226687150342
21.2,-0.06065187037475223
21.24,-0.08861327887953661
21.28,-0.14947483578693976
21.32,-0.17018628659231202
21.36,-0.1401127039585493
21.4,-0.09443882936852968
21.44,-0.06433382192086395
21.48,-0.02196602670845999
21.52,0.02614157736113763
21.56,0.14459091727016232
21.6,0.27867525999386245
21.64,0.2956040665775058
21.68,0.21267629603940752
21.72,0.14037403521729133
21.76,0.11244688771371077
21.8,0.09255855967365309
21.84,0.039652354467008426
21.88,-0.10078832294770391
21.92,-0.24690963921275627
21.96,-0.33134673721842434
22.0,-0.3729872685477392
22.04,-0.32048973556965327
22.08,-0.2396665325132482
22.12,-0.16907196414185696
22.16,-0.11623507096715276
22.2,-0.05727496439084267
22.24,0.014365027356283689
22.28,0.08802716376382101
22.32,0.13889418676020018
22.36,0.12140668618256148
22.4,0.19161140149088757
22.44,0.1906570684421753
22.48,0.15969904408098723
22.52,0.11772745336703962
22.56,0.058235437616840316
22.6,0.04705806468323656
22.64,0.06325172929162114
22.68,0.07048503092809594
22.72,0.03165505109728442
22.76,-0.06200109863819799
22.8,-0.1363056280147299
22.84,-0.2081625450795395
22.88,-0.25045037843922285
22.92,-0.2094384654964648
22.96,-0.1247752486042862
23.0,-0.00807509863591873
23.04,0.127781489477628
23.08,0.1831401616214243
23.12,0.1718936956835637
23.16,0.09792983162815416
23.2,0.0393396150157539
23.24,0.013881764850192334
23.28,0.035083542421760955
23.32,0.043196107582484884
23.36,0.022319077013352114
23.4,-0.012781231532622186
23.44,-0.026501093207293828
23.48,-0.0008812579890464824
23.52,0.019272548058120068
23.56,0.001858438491968608
23.6,-0.0815334781524584
23.64,-0.14942225619965685
23.68,-0.14824508461614802
23.72,-0.05489120910065815
23.76,0.07613231901655787
23.8,0.14881037495673674
23.84,0.13852564906414236
23.88,0.13278359547788035
23.92,0.08704861979312917
23.96,-0.0012086332188918948
24.0,-0.05166465169967676
24.04,-0.11352098309204736
24.08,-0.1196659779174328
24.12,-0.12331439524283366
24.16,-0.12307756415941377
24.2,-0.04262941808411473
24.24,0.03575974272114834
24.28,0.03178569706926025
24.32,-0.07613791991026171
24.36,-0.20884057683086915
24.4,-0.2662322358819628
24.44,-0.19491713810944813
24.48,-0.00604404627886428
24.52,0.1798636114576389
24.56,0.27939390201478936
24.6,0.27476922784085456
24.64,0.20811473344909046
24.68,0.16588317168203354
24.72,0.14266745382305218
24.76,0.09874882566893015
24.8,0.07744480365931662
24.84,0.0021102597682619937
24.88,-0.1035116230622869
24.92,-0.18884247994783396
24.96,-0.17266259429095632
25.0,-0.11875657703779335
25.04,-0.08497511134920968
25.08,-0.003792746960324019
25.12,0.013358795105889377
25.16,-0.03796344853383911
25.2,-0.05008519049357319
25.24,-0.044028957697981666
25.28,0.026473151798212715
25.32,0.058058284999694336
25.36,0.046239714751256336
25.4,0.05315992349089722
25.44,0.07397365162614736
25.48,0.07333070976366793
25.52,0.08001164672903427
25.56,0.01785948762753973
25.6,-0.030244183404342203
25.64,-0.1351765243034344
25.68,-0.21130838997776186
25.72,-0.26533842650227496
25.76,-0.2598442240560481
25.8,-0.1745275133564744
25.84,-0.05207062165685659
25.88,0.02948789819476738
25.92,0.07259975790572797
25.96,0.05608390423612389
26.0,0.04203266518809473
26.04,-0.040347262326532574
26.08,-0.1043167406668545
26.12,-0.07494408358168295
26.16,0.02812216770446982
26.2,0.19525765490075297
26.24,0.3466987720550102
26.28,0.41131792333011674
26.32,0.3448562538384281
26.36,0.15174030331423682
26.4,0.04440835200863954
26.44,0.020260136235144444
26.48,0.05730498791939103
26.52,0.09421776220656702
26.56,0.07377909605929536
26.6,-0.008520117341998026
26.64,-0.03890852059455772
26.68,0.01404687275607766
26.72,0.07675002428937568
26.76,0.10938538244966835
26.8,0.05950285710095959
26.84,-0.014861669277754026
26.88,-0.10616027563800631
26.92,-0.22224660972961047
26.96,-0.3344266459810015
27.0,-0.3866911239842872
27.04,-0.4601605442351909
27.08,-0.39548309367328127
27.12,-0.23741071662761595
27.16,-0.03770478124582318
27.2,0.08329401756298492
27.24,0.0808487775827417
27.28,-0.004512846637033681
27.32,-0.08066849030088345
27.36,-0.09900136554738666
27.4,-0.020182753170710603
27.44,0.10590105729737494
27.48,0.2034667705379626
27.52,0.2523860214642036
27.56,0.2929803580775589
