Time,Signal
9.64,-0.01300650374502858
9.68,-0.014110339540822433
9.72,-0.006826235092125367
9.76,0.009626397935624727
9.8,0.027033673353136035
9.84,0.0418217546750127
9.88,0.05241943963650752
9.92,0.06168672510256222
9.96,-0.008888492349751734
10.0,0.057134804485049324
10.04,0.044568436666366104
10.08,-0.0038239586657872133
10.12,-0.1068182710877843
10.16,-0.11574928119538931
10.2,-0.06974269501352974
10.24,-0.0760292609540532
10.28,-0.08765679012803254
10.32,-0.11919512536808131
10.36,-0.11914941063745325
10.4,-0.06118456665090478
10.44,0.003663520641666174
10.48,0.05777923215409683
10.52,0.13293863480011686
10.56,0.14685779007896563
10.6,0.17903811424830368
10.64,0.1432140878504795
10.68,0.06894353384742156
10.72,0.009595346443482365
10.76,-0.08108974682566274
10.8,-0.10639553938310657
10.84,-0.1350742955258826
10.88,-0.0621343747178013
10.92,-0.018379363897344018
10.96,0.027303552546448326
11.0,0.03925661736868309
11.04,0.04705091529622097
11.08,0.03626692665703112
11.12,0.045328197768949335
11.16,0.05638235481926294
11.2,0.10390264283833586
11.24,0.12369319445276597
11.28,0.11076179931071944
11.32,0.12443161216824955
11.36,0.1473737507199995
11.4,0.03159988185296187
11.44,-0.006802146270438083
11.48,-0.10879982100446355
11.52,-0.11525187252945729
11.56,-0.21140320652201067
11.6,-0.2018693278310178
11.64,-0.21427093031737834
11.68,-0.20537881518502782
11.72,-0.16937680001931996
11.76,-0.12976234781367477
11.8,-0.07265349551012638
11.84,-0.018380287838293062
11.88,0.01784967725635422
11.92,0.06889749731425471
11.96,0.09235221425689064
12.0,0.10858122341868616
12.04,0.129568386142601
12.08,0.15550974062338502
12.12,0.12859285414136903
12.16,0.11131964862298713
12.2,0.09067938270980284
12.24,0.05091115824323554
12.28,-0.012207969995600775
12.32,0.013640309086510545
12.36,0.018201053386065792
12.4,0.014966774621031412
12.44,0.0005424276608150121
12.48,-0.010660078638341779
12.52,-0.026873718934136526
12.56,-0.04917513180650133
12.6,-0.028138606102947973
12.64,0.01391966102000799
12.68,0.017528101886421447
12.72,0.06139589114473434
12.76,0.051034855389970324
12.8,0.0016433195741641865
12.84,-0.019202479949740878
12.88,-0.004897097195389819
12.92,-0.039891072065248424
12.96,-0.11205776192603133
13.0,-0.1360466028499848
13.04,-0.1443278227830614
13.08,-0.08207478366303884
13.12,-0.07963894069014195
13.16,-0.05056728355178275
13.2,-0.015614735798597769
13.24,0.008835381709436782
13.28,0.09620187397046226
13.32,0.12640529155240857
13.36,0.1734528368254204
13.4,0.1633262045354112
13.44,0.1391688292757168
13.48,0.08691210069906798
13.52,0.01700899349102645
13.56,-0.00790341498388869
13.6,0.00407558970518209
13.64,0.029985782989614518
13.68,0.012478363679394837
13.72,-0.006541813758451413
13.76,-0.06185092734761522
13.8,-0.10486626181682374
13.84,-0.13873773528124997
13.88,-0.14008493580616446
13.92,-0.14215335507393573
13.96,-0.12526233734249934
14.0,-0.08770823709280602
14.04,-0.06372829630362899
14.08,-0.027056676484998533
14.12,0.024370945840275725
14.16,0.08466999513351016
14.2,0.14734291044885223
14.24,0.12310054620532841
14.28,0.06362115342794913
14.32,0.01345214062906338
14.36,0.02139696608495565
14.4,-0.007419488428789407
14.44,-0.015484496049054698
14.48,-0.08706520790294045
14.52,-0.1094235437421064
14.56,-0.04264512574207943
14.6,-0.055802521809320126
14.64,0.05547886706398254
14.68,0.15236548643941228
14.72,0.15081373321258876
14.76,0.1142557398702696
14.8,0.007409815634385507
14.84,0.05193137037185887
14.88,0.17030491703572853
14.92,0.2144894881665025
14.96,0.17189118526235034
15.0,0.11468626051710051
15.04,0.00048799473934248063
15.08,-0.13390280047613673
15.12,-0.15799077165156317
15.16,-0.1655009609122877
15.2,-0.18304108757050755
15.24,-0.18244502310758245
15.28,-0.20809887687868098
15.32,-0.2534645018926468
15.36,-0.2567297786852115
15.4,-0.1783397584403766
15.44,-0.08263463889146659
15.48,-0.003524202129066726
15.52,0.0356879793808053
15.56,0.1691310004410605
15.6,0.2898422382288126
15.64,0.33330268062529117
15.68,0.2829658293276466
15.72,0.20724558277724328
15.76,0.1579137123863515
15.8,0.15926691445343166
15.84,0.1657658927754044
15.88,0.12422578624328975
15.92,0.0840901321839383
15.96,-0.04111179182573469
16.0,-0.12149225799030096
16.04,-0.19881218725605077
16.08,-0.2774948245703496
16.12,-0.21081159822989148
16.16,-0.09947753753342944
16.2,-0.0672479551210118
16.24,-0.06346777592482916
16.28,-0.05614866107111321
16.32,0.0016278573446539548
16.36,0.0624885526475837
16.4,0.09574129120169231
16.44,0.12508608088572226
16.48,0.14467195948587122
16.52,0.18575177792480396
16.56,0.19841233540789519
16.6,0.24492577683815658
16.64,0.18426148967329575
16.68,0.04840795388468157
16.72,-0.11383629584852288
16.76,-0.2577073287932617
16.8,-0.34498595744460053
16.84,-0.3752360652783825
16.88,-0.3675412965980207
16.92,-0.29664263097197413
16.96,-0.21904927918815056
17.0,-0.12107959077851105
17.04,-0.022677671784772795
17.08,0.061210699511277736
17.12,0.09601155893269864
17.16,0.1506720024954226
17.2,0.24557867651689297
17.24,0.2992828795083559
17.28,0.3474227712371269
17.32,0.3385991987689992
17.36,0.21439773678730115
17.4,0.047548085308474465
17.44,-0.10255458202329748
17.48,-0.179141052006545
17.52,-0.18534213363873334
17.56,-0.15788335760588484
17.6,-0.13389730553913642
17.64,-0.08487200820192448
17.68,0.0077536019388731725
17.72,0.09551033386584834
17.76,0.15031772522576842
17.8,0.12229275599991966
17.84,0.0445843933540978
17.88,-0.05749944992535855
17.92,-0.03499141855737948
17.96,0.09991837156341594
18.0,0.2005046909926301
18.04,0.2443002422391177
18.08,0.1257828448259648
18.12,0.009783515567646468
18.16,-0.10702688196096019
18.2,-0.12195911653655982
18.24,-0.20381174865386154
18.28,-0.3744158224531165
18.32,-0.3888755137194618
18.36,-0.36218217009173315
18.4,-0.2779857291917483
18.44,-0.146346824133749
18.48,0.0013865397047734273
18.52,0.08534625045884646
18.56,0.11561144717209286
18.6,0.1350378200082241
18.64,0.16034984460820528
18.68,0.21930071454300307
18.72,0.2986109753197879
18.76,0.3840034446599656
18.8,0.4019032852228561
18.84,0.3365338803230552
18.88,0.21715151765958762
18.92,0.09777090214498793
18.96,0.03694154960802994
19.0,-0.06995807953821266
19.04,-0.14990387881626507
19.08,-0.24066542187210066
19.12,-0.3397563384517947
19.16,-0.39782986951633803
19.2,-0.41410195659299875
19.24,-0.310870461405938
19.28,-0.20102130516387773
19.32,-0.0923915923491298
19.36,-0.02667820430035128
19.4,0.007977665498014985
19.44,0.02747527364221947
19.48,0.09481347140708048
19.52,0.1783800693624501
19.56,0.2529099754963719
19.6,0.24901006784872406
19.64,0.16575956027611288
19.68,0.0060028419181371185
19.72,-0.06139259620333565
19.76,-0.0675906395825447
19.8,-0.03995161362253852
19.84,-0.024335799310605748
19.88,0.0004799720318766419
19.92,0.05222425038525628
19.96,0.16710280432320265
20.0,0.24690571219748786
20.04,0.313492435906146
20.08,0.2752967914731816
20.12,0.07279930064384206
20.16,-0.15138212834788328
20.2,-0.29360328630360794
20.24,-0.23986459175383867
20.28,-0.0573025919172906
20.32,0.115369347445587
20.36,0.18588678072942297
20.4,0.11251939551427718
20.44,0.007624481111665291
20.48,-0.0529322622590201
20.52,-0.10443216437959756
20.56,-0.1384291616191068
20.6,-0.1739960309477234
20.64,-0.19098412120358313
20.68,-0.1560696809864809
20.72,-0.07427548822876283
20.76,0.031973512693962244
20.8,0.08823628131498396
20.84,0.10138018881924286
20.88,0.014493632503251173
20.92,-0.052474866830263756
20.96,-0.04436927688368588
21.0,0.06510290609254275
21.04,0.1801774611193902
21.08,0.20293494306011606
21.12,0.08944819845894515
21.16,-0.045254731361249516
21.2,-0.14040707129534022
21.24,-0.1685921753003684
21.28,-0.13027243094692284
21.32,-0.07789837360437667
21.36,-0.05159057929142278
21.4,-0.07367962953002481
21.44,-0.13127689955669625
21.48,-0.1371830563026868
21.52,-0.00023039371483285796
21.56,0.1796020113074455
21.6,0.33928811105755186
21.64,0.31553620934884613
21.68,0.21261979424855448
21.72,0.14097767341589665
21.76,0.12659781141636092
21.8,0.17435962700594576
21.84,0.17766178410839117
21.88,0.039375878361969985
21.92,-0.09207532726165989
21.96,-0.18862269132383383
22.0,-0.2463748321922163
22.04,-0.24151227251714819
22.08,-0.2183862375057616
22.12,-0.20027098680493183
22.16,-0.15394694867273093
22.2,-0.1178042288055906
22.24,-0.11774496955108153
22.28,-0.11075956198715485
22.32,-0.08067383917430059
22.36,-0.00578388724992192
22.4,0.0669570168437928
22.44,0.1443807957665071
22.48,0.19185862619405297
22.52,0.20041301356349162
22.56,0.23241907738992051
22.6,0.2547447025916241
22.64,0.2336562744331625
22.68,0.1727904582345958
22.72,0.013524058034369412
22.76,-0.17718138397224292
22.8,-0.3511425921935746
22.84,-0.42074162620542915
22.88,-0.3395100073835304
22.92,-0.19379656119394523
22.96,-0.05400125580077672
23.0,0.062387381420411975
23.04,0.1571108866833974
23.08,0.22968817844573602
23.12,0.23623112763279286
23.16,0.15386699292454567
23.2,0.07560684480467697
23.24,0.0349638710211814
23.28,0.07367198174567008
23.32,0.15080409160635058
23.36,0.2003423620012985
23.4,0.1789624711010071
23.44,0.0939959737826918
23.48,0.022234300585253653
23.52,-0.03658443570957165
23.56,-0.052584606051473116
23.6,-0.12373233431854253
23.64,-0.18347544296103016
23.68,-0.23207703602634472
23.72,-0.20434776609158256
23.76,-0.1287750428238978
23.8,-0.09595094168923074
23.84,-0.1011857769506472
23.88,-0.14534289387223334
23.92,-0.15357848822554157
23.96,-0.12459085582068177
24.0,-0.07232069757542457
24.04,0.013084609725787748
24.08,0.08310103544653283
24.12,0.11399834238664996
24.16,0.14401910919652552
24.2,0.12029553902398683
24.24,0.04842467896490481
24.28,0.02593882134698897
24.32,-0.03351843489397721
24.36,-0.08360612402066875
24.4,-0.05415365032692269
24.44,0.004095637985258557
24.48,0.10470969270644422
24.52,0.1698686926230228
24.56,0.18436159047187
24.6,0.16016222063847335
24.64,0.14113660745138146
24.68,0.13184546987261883
24.72,0.14830367262073219
24.76,0.17186929138668858
24.8,0.16034468842849697
24.84,0.07502272202267947
24.88,-0.0657842797485643
24.92,-0.2161859672821764
24.96,-0.3216765263303746
25.0,-0.3742992854458682
25.04,-0.347758722752854
25.08,-0.29753848209205697
25.12,-0.24994361664027204
25.16,-0.22217784801239698
25.2,-0.17443968305007349
25.24,-0.08369388811351237
25.28,-0.0010310048627602084
25.32,0.09108046685675734
25.36,0.1573285525545926
25.4,0.22984501488438067
25.44,0.232331490673712
25.48,0.21099392374667836
25.52,0.17554532609178777
25.56,0.13317596204079232
25.6,0.08212122508116952
25.64,0.013735918396322634
25.68,-0.10687289594106732
25.72,-0.185651103615151
25.76,-0.21211212861411027
25.8,-0.15269229113071087
25.84,0.019266196313322496
25.88,0.19321196964065496
25.92,0.3180405554239553
25.96,0.31233045185573693
26.0,0.2019531347281133
26.04,0.035466707125202356
26.08,-0.14338660004853845
26.12,-0.23423475885986478
26.16,-0.20040341190360186
26.2,-0.029625986631842252
26.24,0.20728638291194762
26.28,0.3639947682037242
26.32,0.3193241105622807
26.36,0.05793298134757727
26.4,-0.1438168271733246
26.44,-0.2210256489546149
26.48,-0.07156605156704356
26.52,0.09296884692868664
26.56,0.1454905218552972
26.6,0.08858822034803274
26.64,0.040288152187500724
26.68,0.07157551062339292
26.72,0.1504453604624016
26.76,0.22224641911348544
26.8,0.18912360357758531
26.84,0.061889710392647804
26.88,-0.0997644518663665
26.92,-0.2570775904655337
26.96,-0.4042217402682519
27.0,-0.3656587440668164
27.04,-0.5243712412306485
27.08,-0.5660357403425018
27.12,-0.5310180405451903
27.16,-0.42488574707981924
27.2,-0.261497499159166
27.24,-0.23992866392118883
27.28,-0.1600413025776977
27.32,-0.04502316851927198
27.36,0.13998350887554406
27.4,0.37818756007863996
27.44,0.5757384713445196
27.48,0.6876241542229319
27.52,0.6032313694213234
27.56,0.5448821999902644
