Time,Signal
4.4,0.44673821427653454
4.44,0.529222353974347
4.48,0.5388142078031498
4.52,0.4649206137473472
4.56,0.39713119234995237
4.6,0.3210366892497061
4.64,0.2527354657504294
4.68,0.1808006396241144
4.72,0.09911125270138814
4.76,-0.000689666016835414
4.8,-0.11653893881332154
4.84,-0.21787539330441716
4.88,-0.293923022767791
4.92,-0.31779942427311186
4.96,-0.2992109842583512
5.0,-0.2791099714232417
5.04,-0.2608466778578509
5.08,-0.2526359362341697
5.12,-0.23130489791129594
5.16,-0.18947628852509454
5.2,-0.11041826304635192
5.24,-0.02127352097532177
5.28,0.05023452390829552
5.32,0.08956576035328358
5.36,0.10897745060658615
5.4,0.12432568308445516
5.44,0.14005546748139955
5.48,0.14575801651740425
5.52,0.12763952845047805
5.56,0.09154694001405901
5.6,0.0642563554524821
5.64,0.07740734221574484
5.68,0.13899417223324392
5.72,0.21867873296960436
5.76,0.2689178350661619
5.8,0.25630462305969687
5.84,0.16613572645930477
5.88,0.06397411721319145
5.92,-0.018364064037493
5.96,-0.05808248142403655
6.0,-0.06826358086127145
6.04,-0.07308953295143186
6.08,-0.07857775348908233
6.12,-0.07750545763801077
6.16,-0.07904524955348242
6.2,-0.10800807583226314
6.24,-0.17179398349964609
6.28,-0.23617060080524094
6.32,-0.25605682194416096
6.36,-0.21556172938666315
6.4,-0.1361054417577291
6.44,-0.05475867776500313
6.48,0.002008822104299925
6.52,0.029120322387084657
6.56,0.03567825175354365
6.6,0.03527709429049633
6.64,0.04301785874896752
6.68,0.0684508198062706
6.72,0.10336826258520092
6.76,0.12379463846818392
6.8,0.10627548138804364
6.84,0.04668330247063949
6.88,-0.030557184872863366
6.92,-0.08625318614133821
6.96,-0.08521457236462603
7.0,-0.023763212068560562
7.04,0.062353451308813965
7.08,0.1257674122636024
7.12,0.1425995522729698
7.16,0.11643679710882625
7.2,0.0674074287491072
7.24,0.017929287072617994
7.28,-0.010640508178744588
7.32,-0.011234049721145339
7.36,0.00445291407319894
7.4,0.01785821120033767
7.44,0.020659689929716906
7.48,0.018724358357147263
7.52,0.01880709765541234
7.56,0.01644846137220201
7.6,-0.004727163913964204
7.64,-0.052651966421833514
7.68,-0.11445338842958817
7.72,-0.16159952462163765
7.76,-0.17642939450898817
7.8,-0.15653943392243685
7.84,-0.11054538561276775
7.88,-0.053417399741194894
7.92,0.0030573191546759883
7.96,0.05089638061459561
8.0,0.08621264078930765
8.04,0.10655910492217008
8.08,0.10802442072887775
8.12,0.08913135077512364
8.16,0.05802647560111644
8.2,0.029907559656097576
8.24,0.01673795560143495
8.28,0.017958896534856026
8.32,0.020779017305451078
8.36,0.010674531611495217
8.4,-0.01473422026009983
8.44,-0.04136576851103711
8.48,-0.05105631140718137
8.52,-0.03845466671663081
8.56,-0.01605775145583058
8.6,0.0013696415637467333
8.64,0.015239161453512989
8.68,0.03031956091702177
8.72,0.0596233554931633
8.76,0.0810654640995659
8.8,0.07270971972196923
8.84,0.027012559587921033
8.88,-0.03291429824948317
8.92,-0.069823609854952
8.96,-0.07202023432545573
9.0,-0.05429056031504538
9.04,-0.03483892600875502
9.08,-0.02497260679287564
9.12,-0.025563945164532424
9.16,-0.024036176632221476
9.2,-0.017030302690498666
9.24,-0.006795160898358344
9.28,-0.00308565252919246
9.32,-0.005610783220009095
9.36,-0.006190821560125513
9.4,0.0066724454689215205
9.44,0.022225709941540155
9.48,0.023982344138385816
9.52,-5.4862817728999684e-05
9.56,-0.03954282020665324
9.6,-0.0640283397902483
9.64,-0.05068715532783492
9.68,-0.002034890253765401
9.72,0.05529667604090481
9.76,0.09432878097983567
9.8,0.10506285793339742
9.84,0.09324569705926235
9.88,0.07644709206794827
9.92,0.06460082130270935
9.96,0.028737947892478605
10.0,0.06709418668322034
10.04,0.030321617677704988
10.08,0.004549034978879134
10.12,-0.041381429913097074
10.16,-0.050217586747086825
10.2,-0.04005244737301431
10.24,-0.07999979051752928
10.28,-0.12741483403972895
10.32,-0.1348266216739374
10.36,-0.11978089970246605
10.4,-0.0922604522169416
10.44,-0.024987021896950137
10.48,0.012833937773103907
10.52,0.05036653072682931
10.56,0.04921623240153706
10.6,0.0638124298170286
10.64,0.05123569154387436
10.68,0.02018191988120402
10.72,-0.08627169437857013
10.76,-0.12731058227165717
10.8,-0.10687248522343194
10.84,-0.05900808978042722
10.88,0.007744346163084656
10.92,0.048766544186418515
10.96,0.06746662407551914
11.0,0.05743071600975688
11.04,0.0875258609191648
11.08,0.15348148137761278
11.12,0.19784929939311738
11.16,0.25846699539243156
11.2,0.2618814585209022
11.24,0.2612569859356414
11.28,0.2045682872827836
11.32,0.14378891361965004
11.36,0.07363332155168519
11.4,-0.11901825644491408
11.44,-0.18773347450626302
11.48,-0.20023218751819538
11.52,-0.1654089645236971
11.56,-0.1899195998763158
11.6,-0.21266166558790928
11.64,-0.2702635409703658
11.68,-0.30305202882415655
11.72,-0.2647075834931275
11.76,-0.15427843617086412
11.8,-0.04295251225945585
11.84,0.044606416798846575
11.88,0.12521245899030062
11.92,0.13493934672996497
11.96,0.11600016342079426
12.0,0.0754688299833532
12.04,0.051151408426968026
12.08,0.02231644745740199
12.12,-0.04653807002397032
12.16,-0.07205945942141141
12.2,-0.06467796417075916
12.24,-0.018454943994959914
12.28,0.022563463017562468
12.32,0.10292571382853791
12.36,0.14630021640418928
12.4,0.15209130282533245
12.44,0.12424838849020581
12.48,0.09434845991985041
12.52,0.06399424217483675
12.56,0.06570729373511382
12.6,0.10857297108793433
12.64,0.13947307527874347
12.68,0.12878953719882547
12.72,0.08960025341071294
12.76,0.027674658978965972
12.8,-0.019013059144213
12.84,-0.0843264156109414
12.88,-0.09074652598139032
12.92,-0.14361183648216988
12.96,-0.19881514430917352
13.0,-0.1869258077610704
13.04,-0.16045833905118725
13.08,-0.10629097797882747
13.12,-0.06768164708346591
13.16,-0.0546051252394836
13.2,-0.05409527072977863
13.24,-0.051079944619047135
13.28,0.03703997265556417
13.32,0.08387122366302256
13.36,0.14256333081171726
13.4,0.15765180458180741
13.44,0.1589060985537683
13.48,0.11728183084221225
13.52,0.032293157000210015
13.56,-0.011897094169946708
13.6,-0.00340187252152772
13.64,0.05883156664620744
13.68,0.09603136022141436
13.72,0.08346255938153627
13.76,-0.032670901266170914
13.8,-0.11732501660793289
13.84,-0.165896005901567
13.88,-0.13558507416189738
13.92,-0.03516412495570646
13.96,0.011519919396368474
14.0,-0.01583420523052919
14.04,-0.06675924429708982
14.08,-0.0971728837136258
14.12,-0.06829881316113721
14.16,0.034217717211029335
14.2,0.061622130925252976
14.24,0.027440197187853434
14.28,-0.06331845169541749
14.32,-0.11584990179137888
14.36,-0.07841648458600084
14.4,-0.03615030404130219
14.44,0.003395008340320927
14.48,-0.04567277262814652
14.52,-0.07213028526174442
14.56,-0.09652707336420056
14.6,-0.06698495098244545
14.64,0.0007503021856790046
14.68,0.09768365463128799
14.72,0.1677549636922199
14.76,0.2343250463756112
14.8,0.25246879910968995
14.84,0.24909564506240953
14.88,0.21716898566570525
14.92,0.14463886668479978
14.96,0.04576683803210213
15.0,0.022167052521976257
15.04,-0.0006775035586001588
15.08,0.009122589638659364
15.12,-0.04253975346754816
15.16,-0.06873910061345932
15.2,-0.15234003393053502
15.24,-0.166960053707998
15.28,-0.11776794860342273
15.32,-0.07216599914185678
15.36,-0.013812714410467861
15.4,0.014803190793247743
15.44,-0.00628278411921225
15.48,-0.03288136820934473
15.52,-0.08653982246310526
15.56,-0.09941937144999584
15.6,-0.07613834399932076
15.64,-0.08911053743256153
15.68,-0.11041145857391893
15.72,-0.05872025027798793
15.76,0.06170389509015393
15.8,0.005627101696092012
15.84,0.004576788598507693
15.88,0.02086978339164423
15.92,0.06788540421950424
15.96,0.11793638384072719
16.0,0.18548375387259822
16.04,0.19804853923742757
16.08,0.13498575596497536
16.12,0.058487871435819974
16.16,-0.020534354046336183
16.2,0.036367197894966265
16.24,0.10012847734800452
16.28,0.14152769606695864
16.32,0.09169349446978908
16.36,-0.007723718621277826
16.4,-0.11694082218413678
16.44,-0.15293295374775198
16.48,-0.08703929597221359
16.52,-0.062244140121505837
16.56,-0.11895816848737438
16.6,-0.13095602751151697
16.64,-0.1369702314677834
16.68,-0.14849041844376717
16.72,-0.13805554739818632
16.76,-0.14384234221494996
16.8,-0.0955824117144356
16.84,-0.04186177312925059
16.88,-0.01638890288034966
16.92,0.0016210658946702592
16.96,0.001922329610763112
17.0,-0.059135074537698305
17.04,-0.05676218636100118
17.08,0.019668102766575872
17.12,0.11551099791481297
17.16,0.2306655849276615
17.2,0.29517476525284253
17.24,0.268501598663389
17.28,0.1976634820789302
17.32,0.10684760950139542
17.36,0.008200280315606703
17.4,-0.01850774082934398
17.44,0.0007102226003622238
17.48,0.07960446698534063
17.52,0.022532071842415298
17.56,-0.022600298165237995
17.6,-0.08468744669232335
17.64,-0.1258931766336992
17.68,-0.11815691069937473
17.72,-0.13883926064511254
17.76,-0.17102414671797767
17.8,-0.10950441889155778
17.84,-0.001898624880281668
17.88,0.11077780338593897
17.92,0.20257511600445807
17.96,0.23723090817831552
18.0,0.1570832474433096
18.04,-0.01120405571376763
18.08,-0.1265670219661679
18.12,-0.19188657677729534
18.16,-0.17709313257673717
18.2,-0.13695283574796516
18.24,-0.06459518245187247
18.28,0.002888772817551261
18.32,0.03687766507882353
18.36,0.050703870986136095
18.4,0.0184094623366633
18.44,-0.04735055899090616
18.48,-0.136670519726858
18.52,-0.19658206871586711
18.56,-0.21197009272582365
18.6,-0.12390824365704418
18.64,0.052274770987722104
18.68,0.26366620706859323
18.72,0.3832674465672351
18.76,0.36806462158565495
18.8,0.2831190114893406
18.84,0.16450776950141258
18.88,0.04521337001286056
18.92,-0.014127901405017303
18.96,-0.0424965559654228
19.0,-0.10419861637092422
19.04,-0.1181401486147738
19.08,-0.09450911018543592
19.12,-0.10762685365490604
19.16,-0.18665591652958965
19.2,-0.24511109354155172
19.24,-0.31481083845469676
19.28,-0.34709085483330426
19.32,-0.3018520757719017
19.36,-0.2064060216937164
19.4,-0.06010931190039893
19.44,0.08201021271752527
19.48,0.18018031373406665
19.52,0.2195320286901595
19.56,0.24729270376528145
19.6,0.25825632461142517
19.64,0.27425693168068477
19.68,0.29363106263833944
19.72,0.13296889544608573
19.76,0.0006799303123047586
19.8,-0.006145820405978441
19.84,0.08426236402786505
19.88,0.17764645072422547
19.92,0.18564739768265945
19.96,0.07529076455759737
20.0,-0.08140289575613166
20.04,-0.1995489710171886
20.08,-0.16001849412827035
20.12,-0.13635098647498325
20.16,-0.04074264719974071
20.2,0.08739458902708185
20.24,0.13194654035258696
20.28,0.08531143692475514
20.32,-0.001329754333139892
20.36,-0.14538966292794184
20.4,-0.23898254761262835
20.44,-0.3211151588333727
20.48,-0.3709920368432757
20.52,-0.301986108485226
20.56,-0.2531946164030634
20.6,-0.1816242373709759
20.64,-0.02543943614870489
20.68,0.31036194476337764
20.72,0.5032193193174085
20.76,0.5245680735578795
20.8,0.4346489048642947
20.84,0.25352315460392627
20.88,0.09201813671453749
20.92,-0.004727665690504732
20.96,-0.06151009899012374
21.0,-0.12030176470824257
21.04,-0.10731271593982146
21.08,-0.13241710050835948
21.12,-0.1521490560632035
21.16,-0.27332247057004283
21.2,-0.3439339060257871
21.24,-0.286581104314783
21.28,-0.13515400616384107
21.32,0.04914780071723361
21.36,0.11398860951352395
21.4,0.026795487298032477
21.44,-0.05155573604604183
21.48,-0.08123816782098112
21.52,-0.03358631692056099
21.56,0.05882278484868567
21.6,0.1577004416349514
21.64,0.2490858233403729
21.68,0.2844916118880037
21.72,0.25808902182718824
21.76,0.20676524627385387
21.8,0.15475490930201433
21.84,0.10791747247762418
21.88,0.07862142714673946
21.92,0.050569049270885465
21.96,0.03524588515276347
22.0,-0.048639970012439755
22.04,-0.1288229074166151
22.08,-0.18327243563161535
22.12,-0.22200608270929814
22.16,-0.2461320648161495
22.2,-0.24804905110969716
22.24,-0.2261802301083113
22.28,-0.18456874307496537
22.32,-0.13711241639043154
22.36,-0.09243319080886288
22.4,-0.08057888086821438
22.44,-0.006770967340496262
22.48,0.11167174794888987
22.52,0.2400499330615164
22.56,0.32056340954040385
22.6,0.30096766595654545
22.64,0.21672608857485925
22.68,0.0754050437181381
22.72,-0.005009391488750836
22.76,-0.040461265102140445
22.8,-0.02020060062999879
22.84,-0.039510788137969294
22.88,-0.08557110227448536
22.92,-0.1549744888341859
22.96,-0.20672258335310983
23.0,-0.15297190785259873
23.04,-0.045882228636999464
23.08,0.1060005385635331
23.12,0.13506019358280266
23.16,0.05409841784111549
23.2,-0.0315346510547175
23.24,-0.06797235068275771
23.28,-0.02234784681917832
23.32,0.020421731656176265
23.36,0.07258915526946715
23.4,0.11502272385121662
23.44,0.09332973363242297
23.48,0.18735154004352658
23.52,0.14504292689424947
23.56,0.023484937181784817
23.6,-0.010359232797756223
23.64,-0.015060812579736646
23.68,0.040410573194071604
23.72,0.05204000280982486
23.76,-0.005361428920578761
23.8,-0.07938583769083753
23.84,-0.16763147224515193
23.88,-0.14655603391103106
23.92,-0.08483905739079003
23.96,-0.03668293735156821
24.0,-0.019052096832348014
24.04,-0.023250058230881575
24.08,-0.040001907469866774
24.12,-0.10622212031929203
24.16,-0.21003995382775262
24.2,-0.2734115519325316
24.24,-0.3005826008898323
24.28,-0.22743416488655602
24.32,-0.09067581725367999
24.36,0.07294075057499134
24.4,0.17096192747474903
24.44,0.2436802304272321
24.48,0.3054760436797482
24.52,0.2993341354404708
24.56,0.28908894759126835
24.6,0.2822137604309078
24.64,0.24432671915535914
24.68,0.23158023811051734
24.72,0.17859510673898416
24.76,0.10223551668881399
24.8,-0.06482281845085403
24.84,-0.17450992501568013
24.88,-0.1600052057839037
24.92,-0.06396347397436247
24.96,0.02864188927973351
25.0,0.06569707788538078
25.04,-0.06335038652982489
25.08,-0.14056756619493202
25.12,-0.16745933736945537
25.16,-0.12655608547719904
25.2,0.01944793416926372
25.24,0.07030858632667686
25.28,0.005959659491846166
25.32,-0.018417334817526686
25.36,0.04369197327016567
25.4,0.15263475852462516
25.44,0.2530097333986517
25.48,0.1837466483630851
25.52,0.034207982969540286
25.56,-0.1263610022183136
25.6,-0.1821503221672263
25.64,-0.1789466998721186
25.68,-0.0981476218092638
25.72,-0.035817907996861194
25.76,-0.04272335874859071
25.8,-0.11245279590031151
25.84,-0.1503305165211974
25.88,-0.10067468828579984
25.92,0.01699457109881241
25.96,0.10219420178491168
26.0,0.143465410799818
26.04,0.047860314536164295
26.08,-0.10235186278551373
26.12,-0.27966249902683044
26.16,-0.41865388575532875
26.2,-0.4051683021306612
26.24,-0.3241226799989562
26.28,-0.250611274423311
26.32,-0.1110127842165993
26.36,0.07453541174607686
26.4,0.21962882014912039
26.44,0.35331287197926886
26.48,0.4745276885813713
26.52,0.5507524447776466
26.56,0.5478040185915568
26.6,0.5282117208915825
26.64,0.5121205377479714
26.68,0.5048057715153954
26.72,0.46362713699893127
26.76,0.35559861742660187
26.8,0.19544115321252015
26.84,-0.008330804170299166
26.88,-0.2217895187357209
26.92,-0.3609436931267926
26.96,-0.4476835381429482
27.0,-0.3904711507285266
27.04,-0.3369528125414548
27.08,-0.3323681563762632
27.12,-0.3815125008052041
27.16,-0.4353687903493445
27.2,-0.4016562017088635
27.24,-0.2570687227723966
27.28,-0.04983462463238135
27.32,0.14058923675029375
27.36,0.20745172433107562
27.4,0.1503038199080842
27.44,0.01495479586924691
27.48,-0.09712500950023299
27.52,-0.1596456760190842
27.56,-0.15425328950913889
