,0
0,1.5383569000177562
1,1.4563342832903996
2,1.2519181774363408
3,0.9623325266339164
4,0.6228774416696358
5,0.26692673156096974
6,-0.06015392860856058
7,-0.2979622921111585
8,-0.40073107464764635
9,-0.38522743292197403
10,-0.34688511563304164
11,-0.40676744507033186
12,-0.6168153491359548
13,-0.9061151173615359
14,-1.1267869875027214
15,-1.1652841294299285
16,-1.0186128783345167
17,-0.7700065649717717
18,-0.4994206357690381
19,-0.22389991508713827
20,0.07824838220217183
21,0.3993830979967544
22,0.6764938939837903
23,0.8425394253759907
24,0.896701452758016
25,0.902883301444255
26,0.901230633468783
27,0.8266729865421452
28,0.5446419979669352
29,-0.00039067365379444015
30,-0.6622736445933773
31,-1.138737895637023
32,-1.1778687727875863
33,-0.7776887370981359
34,-0.2020339723031754
35,0.2082269536464916
36,0.27570379030846076
37,0.09090984621623964
38,-0.08375040564937081
39,-0.014616474579072145
40,0.35395771303128115
41,0.8879713338223619
42,1.3607235195019707
43,1.5705662324530052
44,1.4157353817845837
45,0.9160634186371474
46,0.19637791463577736
47,-0.5592713004155376
48,-1.174329443149032
49,-1.5424552067331827
50,-1.6531928313688353
51,-1.5697708099567647
52,-1.3820211131425864
53,-1.1669532183445421
54,-0.9692945956087257
55,-0.794199292683298
56,-0.6073736587251559
57,-0.35104320908129494
58,0.019674212610960928
59,0.49766411100746016
60,1.0124057708452576
61,1.4592497279167074
62,1.7488684805280674
63,1.8401359166408688
64,1.7368746333746687
65,1.4633724789849372
66,1.0521261316149753
67,0.5585612047740289
68,0.07694722840032013
69,-0.2836869219992626
70,-0.46634107651246376
71,-0.5205784470493402
72,-0.5819623667169692
73,-0.7754301997684572
74,-1.1136894402759856
75,-1.4713494404292222
76,-1.6561747951989678
77,-1.5272875878909082
78,-1.0817712861404047
79,-0.4574835519932185
80,0.14441370381018684
81,0.5660917260514604
82,0.7656162201997531
83,0.8176334649974306
84,0.8470899479544503
85,0.9369781310095369
86,1.0654383150614446
87,1.113223964614764
88,0.9424012923254272
89,0.4999342406138157
90,-0.12399053690035647
91,-0.7305346405115424
92,-1.124745789806627
93,-1.229313932224546
94,-1.1139573507430915
95,-0.9175854760204192
96,-0.7298321273649812
97,-0.5341893190573518
98,-0.2571017303516616
99,0.13276038175729726
100,0.5746361411770672
101,0.9590767610880621
102,1.212805516612615
103,1.3357470120060206
104,1.35653090703068
105,1.2619937630319105
106,0.9871088856493797
107,0.4895369324882384
108,-0.16267534080514037
109,-0.7891514417410284
110,-1.20073277382608
111,-1.3200950630648698
112,-1.2116309009260846
113,-1.0051472642738304
114,-0.7992038368030441
115,-0.6314242897151056
116,-0.5143910447073567
117,-0.4644224401052531
118,-0.47413529951787264
119,-0.4638508985867776
120,-0.2915641572408928
121,0.14870138103470298
122,0.8081658849025346
123,1.4575751885809771
124,1.8062585725175737
125,1.6957853561706668
126,1.222551449370559
127,0.6838581961446003
128,0.370485081766203
129,0.3495389763975577
130,0.40443285248736444
131,0.1971700954619334
132,-0.45021499860311565
133,-1.3700308996039692
134,-2.122805420641693
135,-2.2961456086318033
