,0
0,0.0013138606349209145
1,0.0008722229042171628
2,4.1252778153040706e-05
3,-0.0008064125567617529
4,-0.0013523450764125788
5,-0.0015244894408942735
6,-0.001490797772786871
7,-0.0014823189402632068
8,-0.0015936998645312455
9,-0.001706169024901626
10,-0.001578268081024178
11,-0.0010317357504099308
12,-9.63428380946723e-05
13,0.000993369843801811
14,0.0019479862979617187
15,0.0026071000278285
16,0.0030240783619774393
17,0.003404358181940382
18,0.003955132912253305
19,0.004739003440044312
20,0.005593936662007539
21,0.0061531588356412825
22,0.005987275623112447
23,0.0048430506958974115
24,0.002855070053642791
25,0.0005573281476708915
26,-0.0013706478222212189
27,-0.0024762424046768303
28,-0.0027591939041867303
29,-0.002589423762836819
30,-0.002396777978990084
31,-0.002376290754618559
32,-0.00241459262376255
33,-0.002255754600084893
34,-0.0017473868788594755
35,-0.00096938866353575
36,-0.00015951822769111966
37,0.00048564590308888367
38,0.0009633747660978434
39,0.0014437696133843855
40,0.0020916926324406363
41,0.0028814348614866186
42,0.003565273314121297
43,0.0038271071955928194
44,0.0034899803990135875
45,0.002605696597252138
46,0.0013775199380025483
47,2.180648215909991e-05
48,-0.0013019579703906561
49,-0.0024741176617787426
50,-0.003387670454665713
51,-0.003965210708029404
52,-0.00419517516661537
53,-0.004138690178942799
54,-0.003897583512189726
55,-0.0035650852447381694
56,-0.0031775384937068633
57,-0.0026862889136662423
58,-0.001983811252764659
59,-0.0009984749926452376
60,0.00019948476325129663
61,0.0013852702840971844
62,0.002301223780104162
63,0.0028216770159263465
64,0.0030159499663252043
65,0.0030605939678090633
66,0.0030920572693586483
67,0.0031234795163234998
68,0.0030620184842149456
69,0.0027759972497201466
70,0.0021601084094318808
71,0.0011903375972939405
72,-3.493643985533562e-05
73,-0.001302843722303747
74,-0.0023711792543446345
75,-0.003091268607527248
76,-0.0034768763776012986
77,-0.0036626298276142286
78,-0.003785705295817493
79,-0.0038788852772762106
80,-0.0038429116202461544
81,-0.0035094517210254384
82,-0.0027588025453036797
83,-0.0016272145192448978
84,-0.00032921406349265323
85,0.0008439305535378179
86,0.001698630583288428
87,0.0022550712150313113
88,0.002698536711655369
89,0.00319592980433461
90,0.003733270808868272
91,0.004115051040559066
92,0.004119094311080184
93,0.0036641787101003055
94,0.002850572502896746
95,0.0018611203001185459
96,0.000831697584791846
97,-0.00019213608450304262
98,-0.0011905635886331916
99,-0.002079030178141882
100,-0.002697028923963801
101,-0.002904518046462114
102,-0.0027037447433962106
103,-0.0022651031781283208
104,-0.0018151030641612512
105,-0.0014733720468114205
106,-0.001179222372433109
107,-0.0007716256720766366
108,-0.0001497883594828736
109,0.0006265282893308129
110,0.001374345180271738
111,0.0019123949609230171
112,0.0021609189758610378
113,0.002153935106632668
114,0.00198733794283545
115,0.0017555063149793792
116,0.001504807221880325
117,0.0012139089772607553
118,0.0008137110985504148
119,0.00024892509836254006
120,-0.0004534673119163829
121,-0.0011667353851955234
122,-0.0017255246869446901
123,-0.002027586699480073
124,-0.0020988675156197387
125,-0.002069818397358102
126,-0.002077244731512847
127,-0.0021596841696642785
128,-0.002218035452075022
129,-0.002068113766806042
130,-0.0015522277953031335
131,-0.0006430409092900932
132,0.0005201638553984062
133,0.0016863316370616388
134,0.002612630154556379
135,0.0031812737757070417
136,0.003439711407781546
137,0.003537298917881397
138,0.0036002156076218664
139,0.003625303067133788
140,0.003459874081319718
141,0.0028864761443614115
142,0.0017754340634693984
143,0.00022019125259399016
144,-0.0014439357221544792
145,-0.002783032339789833
146,-0.0034995482315323193
147,-0.0035973323016836576
148,-0.0033500939994569414
149,-0.0030999126242488395
150,-0.003044724179533234
151,-0.0031579218486985517
152,-0.0032506011885586436
153,-0.003087089516245617
154,-0.0024822478870976383
155,-0.001374797091511419
156,0.00012239241753180658
157,0.001735506522343742
158,0.003137758029939005
159,0.004101290345631903
160,0.004585960076094732
161,0.0047056356829130825
162,0.004612208650073491
163,0.004384751583878089
164,0.003981879598612317
165,0.003268325383234134
166,0.002105685249572681
167,0.0004803995092230233
168,-0.0013995592316111277
169,-0.003134269438956542
170,-0.004319068224319574
171,-0.004780999795745522
172,-0.004677122480173704
173,-0.004360171440856075
174,-0.004113318310368464
175,-0.0039660046526510265
176,-0.003723583903382471
177,-0.003159146633647474
178,-0.0021972739573128987
179,-0.000956105065537824
180,0.00035023052938180655
181,0.001540055880466395
182,0.0025174234980921114
183,0.0032339039427415664
184,0.0036296875299532314
185,0.0036322157700422525
186,0.0032178136445398377
187,0.00246608940661375
188,0.001538325588827108
189,0.000588883123834108
190,-0.0003082932669358375
191,-0.0011448510805998
192,-0.0018894667387711823
193,-0.0024230937154262667
194,-0.0025841741029104383
195,-0.002302540271698583
196,-0.0017002361573137334
197,-0.0010503639114245284
198,-0.0006050283049978398
199,-0.000418243153780288
200,-0.0002987154969568586
201,6.812805508993763e-05
202,0.000906915632274613
203,0.0021828986402463663
204,0.0035804592078946492
205,0.004641718027955453
206,0.004981631840425155
207,0.004457907627055006
208,0.003217707454054835
209,0.0016245662383400307
210,0.0001165763072776868
211,-0.0009555497803530758
212,-0.0014658579004174289
213,-0.0015609616602740137
214,-0.0015595304307988434
215,-0.0017310867643473688
216,-0.0020981192403094597
217,-0.002422201551244686
218,-0.002396910083932212
219,-0.0018917402368632467
220,-0.001047433963197188
221,-0.00015771713361748934
222,0.0005472479207506569
223,0.0010349977968038364
224,0.0014286662797788328
225,0.0018439051941180678
226,0.002251132942399678
227,0.0024791238566993622
228,0.0023524200844214633
229,0.0018388450103430298
230,0.0010758031319683182
231,0.00025756300177964055
232,-0.0005022530568748315
233,-0.0011994054687139851
234,-0.0018438177164413995
235,-0.00235975260972071
236,-0.0026043407596980255
237,-0.0024934856261187004
238,-0.0021010341659560756
239,-0.0016203279019852467
240,-0.0012178892644647058
241,-0.0009155073999092503
242,-0.0006051448690534612
243,-0.00017285784499083
244,0.00038725026611813914
245,0.0009655754958398209
246,0.001425975015974626
247,0.0016973579696133623
248,0.0017865003575846122
249,0.001715476917755108
250,0.0014587062802451304
251,0.00094998756717715
252,0.00015955200542169088
253,-0.0008280298089087918
254,-0.0018105336115160817
255,-0.0025559855437097614
256,-0.0029283042419420246
257,-0.0029679465821994613
258,-0.0028662297505653027
259,-0.002829526977863333
260,-0.0029057117444106677
261,-0.002899728394097837
262,-0.0024739102723800614
263,-0.001395489816731958
264,0.0002463318945761976
265,0.002035843685920275
266,0.0034570535866623024
267,0.0041799275753357165
268,0.00420233354664419
269,0.0037830343429457506
270,0.0032573998614375947
271,0.0028630061374645883
272,0.0026406595024483634
273,0.0024264830673541913
274,0.00194637942513612
275,0.0009999794813343869
276,-0.0003589758680409531
277,-0.0017910243037138882
278,-0.002850222469769015
279,-0.0032585890098747114
280,-0.0030664122264297405
281,-0.0025839880477588582
282,-0.002154814423612952
283,-0.001938916724311989
284,-0.0018313025894742885
285,-0.001536593295559011
286,-0.0007480893679121036
287,0.0006512489632966716
288,0.00246625280263559
289,0.004234756867316296
290,0.005444165386640357
291,0.005792416837755748
292,0.005313414530886782
293,0.004286604494496136
294,0.00302155368176534
295,0.0016946461829725665
296,0.0003466274577418882
297,-0.0010001029762266786
298,-0.0022402830807779057
299,-0.003199014538600102
300,-0.003735585456508718
301,-0.0038307663726070084
302,-0.003581601651446703
303,-0.003126538994135404
304,-0.0025805694690639687
305,-0.0020256197414610638
306,-0.0015296335537018327
307,-0.0011405857690662197
308,-0.0008411920666758711
309,-0.0005114376396889977
310,3.245763370962242e-05
311,0.0009057219394566699
312,0.002010335206937675
313,0.0030107424387358006
314,0.003489010051835004
315,0.0031862616189242293
316,0.002157256796929822
317,0.0007368602854715493
318,-0.0006411167504173058
319,-0.0016490331652125373
320,-0.0021840243571945236
321,-0.0023562107538150647
322,-0.0023748371503013377
323,-0.0024082955188975113
324,-0.0024964568067143054
325,-0.0025528766875271003
326,-0.0024405989414498126
327,-0.002071244646902958
328,-0.0014726737299209198
329,-0.0007881479122727128
330,-0.0002019940568765454
331,0.0001739189114565027
332,0.0003882509039729213
333,0.0006484225655412049
334,0.0012064139506643618
335,0.0021807322511912136
336,0.00342444135147808
337,0.0045463676742723965
338,0.005100808536645986
339,0.0048332442663312014
340,0.0038151578355229104
341,0.002381101746845649
342,0.0009312843928262415
343,-0.00025008108072990256
344,-0.0010549066612062683
345,-0.0015025844380089357
346,-0.0016721806349042807
347,-0.001678764176188183
348,-0.0016721057780258787
349,-0.0017948482837142066
350,-0.002091615643528257
351,-0.002445705973868795
352,-0.0026245039919410348
353,-0.002419875156401366
354,-0.0017784904315774682
355,-0.0008268589636708652
356,0.0002118794123030102
357,0.0011333394894730844
358,0.001819719120335616
359,0.0022353600066843996
360,0.0023823250846229716
361,0.002266787158764319
362,0.0019049062443665546
363,0.0013555388300440438
364,0.0007346875329306513
365,0.0001735079836686145
366,-0.0002624681886155163
367,-0.0006173303550941791
368,-0.0009915787471880633
369,-0.0014254914576281078
370,-0.0018288310877643285
371,-0.002031267811485243
372,-0.00191263108368189
373,-0.0014990925117901583
374,-0.0009482940949364886
375,-0.000441448940370956
376,-6.276750832253554e-05
377,0.0002558666136468463
378,0.0006884918577205865
379,0.0013839938505141591
380,0.002320093986383732
381,0.003239946907764132
382,0.0037386930760351707
383,0.0034760058924030537
384,0.0023911226507640107
385,0.0007715423519563478
386,-0.0008847456389941061
387,-0.002129304413625163
388,-0.0027777019119328014
389,-0.002951170089656429
390,-0.002940785387603733
391,-0.002999442203927839
392,-0.0031958998389033317
393,-0.0034056725916008553
394,-0.003416229211830511
395,-0.0030611849212952603
396,-0.0023051042479071684
397,-0.0012512478518286103
398,-8.979843409276242e-05
399,0.0009799584451957166
400,0.0018245805170655648
401,0.0024264726838412595
402,0.00288636923942557
403,0.0033566816508995047
404,0.003913100914831288
405,0.0044363496181616105
406,0.004618545722174478
407,0.0041451331182404344
408,0.0029458947323709886
409,0.0013070177100261038
410,-0.0002736392631198598
411,-0.0013853686833257342
412,-0.00192137327432665
413,-0.0020620787460936723
414,-0.002078465251684027
415,-0.0021327848551401835
416,-0.002210236305459115
417,-0.0021853123532001887
418,-0.0019381654013088255
419,-0.0014376788360264488
420,-0.0007585528094011958
421,-4.2829172298449596e-05
422,0.0005666008480860828
423,0.0009901822598059916
424,0.0012461924399930697
425,0.001438525857146433
426,0.0016970083912026483
427,0.002087367284184073
428,0.0025296800501920422
429,0.002784745493368648
430,0.0025559807728231915
431,0.0016810980790690556
432,0.000290273391219771
433,-0.0012105590741796615
434,-0.0023525444992037576
435,-0.0028663994269835427
436,-0.0028035627500085807
437,-0.0024538727599360956
438,-0.0021574719998464975
439,-0.0021412250566980287
440,-0.0024307752102654774
441,-0.0028327395716091002
442,-0.003000027074197592
443,-0.0026006025290498027
444,-0.001531777905214059
445,-3.0105551579343246e-05
446,0.0014396202803313525
447,0.002462366417055769
448,0.0029155055782119914
449,0.002997846404183665
450,0.003037600020235276
451,0.0032309644735015134
452,0.0034915539805099134
453,0.0034995635640418378
454,0.0029135383638122466
455,0.0016151572881955832
456,-0.00016881311916385643
457,-0.0019600691049250834
458,-0.00328829624856983
459,-0.003939217504685645
460,-0.004021438697058176
461,-0.0038309342489557733
462,-0.0036392411525703328
463,-0.003547149749586708
464,-0.003455687478917631
465,-0.0031309044182597327
466,-0.002329934178665173
467,-0.0009558730524992981
468,0.0008304626115167133
469,0.0026386121088557792
470,0.004038607694463661
471,0.00479518553457477
472,0.004971564657137005
473,0.004834016647400597
474,0.0046480920130293245
475,0.004511296733631642
476,0.004300879125338342
477,0.0037406286494455683
478,0.002565705687756344
479,0.0007348864112437667
480,-0.001430675020911788
481,-0.0033261297724664542
482,-0.004374506000211148
483,-0.0043763660334445375
484,-0.0036310454712922126
485,-0.0027352728184058908
486,-0.002217991667734518
487,-0.0022622118547234006
488,-0.00265194475146929
489,-0.0029205022286232646
490,-0.002599508751823706
491,-0.0014637953374903687
492,0.00032972740078579397
493,0.0022930009890452323
494,0.0038440235064156067
495,0.004597184919856397
496,0.004522464637384347
497,0.003884543731334941
498,0.0030324887206891853
499,0.002196512906491785
500,0.001412088606693821
501,0.0005898435309570177
502,-0.00034041931533747706
503,-0.0013190490596965278
504,-0.0021590815634364357
505,-0.002663340124464489
506,-0.0027680334657949296
507,-0.002593201151913182
508,-0.0023535800291324626
509,-0.00220943451321403
510,-0.0021865415258966827
511,-0.002209256051241634
512,-0.0021699502008390636
513,-0.0019467944809782064
514,-0.0013887430731191026
515,-0.0003663968938979608
516,0.0010833618379269773
517,0.002645766699631579
518,0.0038144327573604664
519,0.004173965609481187
520,0.003667609985801747
521,0.0026211277869183946
522,0.001501303052381854
523,0.0006133862830531004
524,-2.6706463827508002e-05
525,-0.000581334425224225
526,-0.0011765732537059028
527,-0.0017747913336955776
528,-0.002216915797660984
529,-0.002365243366966476
530,-0.0022119973692196534
531,-0.00187184422889693
532,-0.0014822749430589916
533,-0.0011040325363243864
534,-0.0007000232035865378
535,-0.00019750881665224997
536,0.0004294968857188658
537,0.001126175475109944
538,0.001785425047404868
539,0.002298340840900408
540,0.0025831422130537913
541,0.0025879062462035836
542,0.00228983070957607
543,0.0017024332120763029
544,0.0008795166349497012
545,-9.303394511045816e-05
546,-0.0011067231431121473
547,-0.002028880424873489
548,-0.00270327682251851
549,-0.002982550431711456
550,-0.0027954123849833618
551,-0.0022019065559912916
552,-0.0013794579045135987
553,-0.0005391510703496758
554,0.00016167826225141322
555,0.0006498194375138028
556,0.0009205111287675004
557,0.0010291783974052439
558,0.0011005164589287728
559,0.0013001985518588997
560,0.0017309163277367315
561,0.0023113659885330823
562,0.0027605670979962507
563,0.002746868478167425
564,0.0021130937157459633
565,0.0010013683744236697
566,-0.00022791467998934937
567,-0.0012176366937766705
568,-0.001802571123159074
569,-0.00204055813801739
570,-0.0021005393601107865
571,-0.0021158370324321327
572,-0.0021032860847048787
573,-0.001981219477555409
574,-0.0016538566421787566
575,-0.0010976845836209164
576,-0.00039338331916036944
577,0.0003142176513328542
578,0.0008993426899002277
579,0.0013274231123797681
580,0.0016722076662658934
581,0.002068502770787366
582,0.002623853724035002
583,0.0033285189219288726
584,0.004006971304045208
585,0.004348457879591678
586,0.004028783440399499
587,0.0028851821063151555
588,0.0010530278472967267
589,-0.0010351104628392581
590,-0.0028185344987368224
591,-0.003863435045514186
592,-0.004055354782551264
593,-0.0036205371837704694
594,-0.0029779124208637003
595,-0.002513812409122894
596,-0.0023930606980705057
597,-0.0024926208054443983
598,-0.00249511817075539
599,-0.0021048398182225213
600,-0.0012601968173820961
601,-0.00018829183496892025
602,0.0007531820277255537
603,0.0013283183983461254
604,0.0015644792030109914
605,0.0016742957501954178
606,0.0018421487459880526
607,0.0020623522968589952
608,0.0021454839036594625
609,0.0018582287692456944
610,0.0010800850033347762
611,-0.00011169929753509423
612,-0.0014547150877370447
613,-0.0026009568567983386
614,-0.0032654102793147613
615,-0.0033494268925351126
616,-0.002962442980142676
617,-0.0023303294965513247
618,-0.0016608626927261535
619,-0.0010587263833803943
620,-0.0005298862902317486
621,-4.162541251281766e-05
622,0.0004288909381896425
623,0.0008954564679046375
624,0.0013889108254931991
625,0.0019524596652386664
626,0.0025874460403310052
627,0.0032001850601161798
628,0.003619814758090176
629,0.0036946036814454867
630,0.0033923865282403064
631,0.002817929235086004
632,0.002131292230234601
633,0.0014369017390479391
634,0.0007350926332191245
635,-2.8680027472119004e-05
636,-0.0008654846542967852
637,-0.0016831239955188435
638,-0.002314095222978576
639,-0.002603551738339406
640,-0.002489519602930143
641,-0.002031116889302153
642,-0.0013826955280380575
643,-0.0007294293194138314
644,-0.0002044526542933346
645,0.00017625417835338884
646,0.0005146038654829352
647,0.0009507306595000699
648,0.0015495043249501145
649,0.0022357709550907255
650,0.002827042579788472
651,0.003134983163283852
652,0.0030565658171395824
653,0.0025946870714925467
654,0.0018130793875542608
655,0.000781233952273967
656,-0.00043863638437063586
657,-0.0017581175511770853
658,-0.003024896899912371
659,-0.004031710224955642
660,-0.0045876114771572505
661,-0.00461296873444306
662,-0.004187772026615031
663,-0.0035073657505644974
664,-0.002771532057159594
665,-0.0020907607874703364
666,-0.0014761613345170188
667,-0.0008976745468979804
668,-0.00033332493385949236
669,0.00024158743100994952
670,0.0008912674953937294
671,0.001703347895532639
672,0.00269617532388957
673,0.0037264393970478176
674,0.004504594250528106
675,0.0047388935241616205
676,0.004308764278387975
677,0.0033371484115798707
678,0.0021143161320199225
679,0.0009357612412224638
680,-3.735750600240405e-05
681,-0.0008190370109544297
682,-0.0015311563368113881
683,-0.0022785193417790128
684,-0.003047364223593739
685,-0.0036936835491975625
686,-0.004026491476418788
687,-0.003924324314025452
688,-0.0034082673402933638
689,-0.002638489789221017
690,-0.0018494245520765662
691,-0.0012496732131809186
692,-0.0009093910211758134
693,-0.0006820579910380543
694,-0.00024065310277886532
695,0.0007262389239117114
696,0.002244425439394666
697,0.00391918857274402
698,0.005096961545535839
699,0.005253948489486376
700,0.004331621663752871
